,0,Model
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
0,0.15888268209207632,"VAR (Rs, u2, Tmax, Tmin, RH, pr, ETo)"
